site,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,Unnamed: 0.1,Unnamed: 0,Identification Station,Nom,Province,Identification Climat,Identification OMM,Identification TC,Latitude (degr̩s d̩cimaux),Longitude (degr̩s d̩cimaux),Latitude,Longitude,Altitude (m),Ann̩e de d̩but,Ann̩e de fin,Ann̩e de d̩but HLY,Ann̩e de fin HLY,Ann̩e de d̩but DLY,Ann̩e de fin DLY,Ann̩e de d̩but MLY,Ann̩e de fin MLY,EPSG3979_x,EPSG3979_y,ASP100m.tif,ASP500m.tif,ASP1000m.tif,ASP1500m.tif,ASP2000m.tif,GMP.tif,MXC100m.tif,MXC500m.tif,MXC1000m.tif,MXC1500m.tif,MXC2000m.tif,MNC100m.tif,MNC500m.tif,MNC1000m.tif,MNC1500m.tif,MNC2000m.tif,RGI100m.tif,RGI500m.tif,RGI1000m.tif,RGI1500m.tif,RGI2000m.tif,SLP100m.tif,SLP500m.tif,SLP1000m.tif,SLP1500m.tif,SLP2000m.tif,PLC100m.tif,PLC500m.tif,PLC1000m.tif,PLC1500m.tif,PLC2000m.tif,DVE100m.tif,DVE500m.tif,DVE1000m.tif,DVE1500m.tif,DVE2000m.tif,DFE100m.tif,DFE500m.tif,DFE1000m.tif,DFE1500m.tif,DFE2000m.tif,EPC100m.tif,EPC500m.tif,EPC1000m.tif,EPC1500m.tif,EPC2000m.tif,RTP100m.tif,RTP500m.tif,RTP1000m.tif,RTP1500m.tif,RTP2000m.tif,CAN_LC_100m.tif,CAN_LC_1km.tif,CAN_LC_1km5.tif,CAN_LC_1km8.tif,CAN_LC_2km.tif,CAN_LC_300m.tif,CAN_LC_500m.tif,CAN_LC_700m.tif,DoG_1_5.tif,DoG_1_10.tif,DoG_5_10.tif,DoG_3_5.tif,DoG_10_20.tif,DoG_10_15.tif,DoG_1_20.tif,DoG_5_20.tif,LoG_1m.tif,LoG_5m.tif,LoG_10m.tif,LoG_15m.tif,LoG_20m.tif,GCV100m.tif,GCV500m.tif,GCV1000m.tif,GCV1500m.tif,GCV2000m.tif,ALOS_100m.tif,ALOS_500m.tif,ALOS_1000m.tif,ALOS_1500m.tif,ALOS_2000m.tif,MINC100m.tif,MINC500m.tif,MINC1000m.tif,MINC1500m.tif,MINC2000m.tif,PCUR1000m.tif,PCUR1500m.tif,PCUR2000m.tif,PCUR100m.tif,PCUR500m.tif,TCUR100m.tif,TCUR500m.tif,TCUR1000m.tif,TCUR1500m.tif,TCUR2000m.tif,SDS100m.tif,SDS500m.tif,SDS1000m.tif,SDS1500m.tif,SDS2000m.tif,SAR100m.tif,SAR500m.tif,SAR1000m.tif,SAR1500m.tif,SAR2000m.tif,TOCUR100m.tif,TOCUR500m.tif,TOCUR1000m.tif,TOCUR1500m.tif,TOCUR2000m.tif,RoughL_100m,RoughL_1km,RoughL_1km5,RoughL_1km8,RoughL_2km,RoughL_300m,RoughL_500m,RoughL_700m,SeaDist,GMP_1,GMP_2,GMP_3,GMP_5,GMP_6,GMP_7,GMP_8,GMP_9,GMP_10,PLC_-128,PLC_5,PLC_6,PLC_7
3318,66.36071792,61.54742714,36.71028715,27.94180513,24.83831578,20.67181538,17.67323331,15.22887438,13.10907208,11.1698195,9.269388924,7.247839621,4.889598502,3.504459242,2.313537479,2.041400692,2.014170357,130,130,3318,OUTLOOK PFRA,SASKATCHEWAN,4055736,71551.0,WYE,51.48,-107.05,512900000,-1070300000,541.0,1952,2021,1996,2021,1952,2021,1952.0,2007.0,-824742.7914445904,352957.9284634824,282.6943359375,268.0870361328125,281.1965637207031,283.6861267089844,287.26812744140625,2.0,4.292913217796013e-06,1.7680495147942565e-05,1.0348773685109336e-05,1.866791876636853e-06,3.962139771829243e-07,-1.3023133760725614e-05,8.291768608614802e-06,5.490576768352184e-06,1.1869431091326987e-06,-1.7002854235670384e-08,0.3487555086612701,0.2652149498462677,0.5457408428192139,0.3706723153591156,0.2146766632795334,0.2105863690376281,0.1655962020158767,0.3599127531051636,0.2454162687063217,0.1421402096748352,7.0,7.0,7.0,7.0,7.0,-0.1652472913265228,0.2354725748300552,0.0644691884517669,0.0126655865460634,-0.0147313913330435,-0.0533333346247673,0.057777777314186,0.0333333350718021,0.0044444445520639,-0.0033333334140479,33.33333206176758,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,-0.0869031175971031,0.1779543459415435,0.052585806697607,0.0156212802976369,-0.0011032656766474,15.0,17.0,17.0,15.0,17.0,15.0,17.0,15.0,-0.2766148447990417,5.9541015625,6.230716705322266,0.492985725402832,4.435774803161621,3.570356130599976,10.38987636566162,10.666491508483888,41.399051666259766,624.3250732421875,672.552734375,576.0469970703125,537.0086669921875,-1.3024346878776072e-10,-1.9394758368762588e-11,6.544353600701491e-12,9.466396850427161e-13,-1.7045905160474608e-13,541.2489013671875,541.5405883789062,535.3076782226562,531.7281494140625,530.8577270507812,-3.033918073924724e-05,-1.0969579307129609e-06,6.323796242213575e-07,5.070943984719634e-07,-4.3021967144341033e-07,0.0014432774623855,0.0004177236987743,-4.733586320071481e-05,0.0009107409860007,0.0059861466288566,3.3473531857453054e-06,1.730113035591785e-05,9.066122402145991e-06,1.7892396044771883e-06,-1.1743138372821707e-07,0.1219531074166297,0.3042460680007934,0.1730090379714965,0.0306068360805511,0.0091566946357488,1.000010371208191,1.000004768371582,1.0000197887420654,1.0000091791152954,1.0000030994415283,9.389318211816544e-10,3.1380598120023246e-10,1.0750240281298672e-10,3.742141579249347e-12,3.420786603199749e-13,0.1,0.8,0.8,0.1,0.8,0.1,0.8,0.1,274595.1724261176,0,1,0,0,0,0,0,0,0,0,0,0,1
7177,96.18441856,87.84891091,58.66791125,47.21937712,39.86327632,32.10571779,27.30829863,23.41927334,20.42578369,17.96182977,15.34950086,12.38686328,8.715546106,6.132787833,3.096289767,2.28002069,2.197513051,175,175,7177,EAST POINT (AUT),ILE DU PRINCE-EDOUARD,8300418,71412.0,WEP,46.46,-61.99,462736000,-615918000,7.7,1992,2021,1994,2021,1992,2021,2004.0,2007.0,2449224.961387293,366328.7251587298,184.1320343017578,4.928881645202637,2.253426551818848,14.979373931884766,23.67320251464844,6.0,5.7181761803803965e-05,2.579766714916332e-06,2.0186380425002426e-06,1.235621652995178e-06,7.860972459639015e-07,3.049861879844684e-05,-2.3671793769608485e-06,4.959042030350247e-07,2.047353575562738e-07,4.5794482872452136e-08,1.075343132019043,0.6912549734115601,0.3554833233356476,0.2306902557611465,0.1859195679426193,0.867503821849823,0.458190381526947,0.2358005791902542,0.1526926010847091,0.1230179667472839,7.0,7.0,7.0,7.0,7.0,0.1212313547730445,-0.0221929941326379,-0.0033948470372706,0.0254840143024921,0.0,0.1233333349227905,-0.0144444443285465,-0.0011111111380159,0.0055555556900799,0.0,55.55555725097656,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,0.0741177499294281,-0.0190741941332817,0.007374819368124,0.0039422088302671,0.0011467708973214,15.0,18.0,18.0,18.0,15.0,15.0,15.0,15.0,1.004145264625549,0.8112970590591431,-0.1928481310606002,-0.2100697606801986,0.5328426361083984,0.3980421721935272,1.3441396951675415,0.3399944901466369,1154.726318359375,-26.653791427612305,17.190303802490234,9.051976203918455,4.231901168823242,2.1817564421766638e-10,-1.8868738169142134e-11,-2.0727974458373266e-12,-1.020810064082667e-12,-5.459510881572482e-13,5.342004776000977,4.352551460266113,4.539644241333008,4.140041351318359,4.005984783172607,3.815475793089718e-06,-7.314125468838029e-06,-1.0268296364301932e-06,-8.261509947260492e-07,-6.945082873244246e-07,-0.00016610766761,3.698327418533154e-05,0.0001459022896597,0.0005277277086861,-0.0008809104911051,7.98991368355928e-06,-7.044505309750093e-06,-6.836135639787244e-07,9.855988736262589e-08,3.132619781354151e-07,0.3934250175952911,0.1124525666236877,0.0226758290082216,0.0156990252435207,0.0130122127011418,1.000089406967163,1.00003182888031,1.000008463859558,1.0000035762786863,1.0000022649765017,3.28644800262623e-09,6.015649089974318e-11,5.129491883332227e-12,2.2093184486732254e-12,1.1003006231830037e-12,0.1,0.0002,0.0002,0.0002,0.1,0.1,0.1,0.1,334.44714860070667,0,0,0,0,1,0,0,0,0,0,0,0,1
3155,85.41366852,78.02330552,47.36889631,39.43244938,34.83136142,29.60963275,25.91835963,22.74996898,20.01331961,17.58276051,15.13065518,12.42091542,8.850978613,6.310699164,3.77781406,3.165440421,3.10396917,113,113,3155,SWIFT CURRENT A,SASKATCHEWAN,4028040,71870.0,YYN,50.3,-107.68,501800000,-1074100000,816.86,1938,2011,1953,2011,1938,2011,1938.0,2007.0,-893121.049366851,233552.3299948099,37.54651641845703,14.550216674804688,331.80084228515625,328.4432067871094,332.9538879394531,9.0,1.1900528079422656e-05,9.583143764757551e-06,7.858836397645064e-06,6.231191946426407e-06,3.918286893167533e-06,-0.0001263740850845,-1.841878474806436e-05,-1.632937596696138e-06,1.520096475360333e-06,1.5536163573415251e-06,4.946328639984131,0.9801219701766968,0.5248501896858215,0.6594948172569275,0.7121887803077698,3.359279155731201,0.6360563635826111,0.3437541723251343,0.4354896545410156,0.4709377586841583,6.0,7.0,7.0,7.0,7.0,-0.2047117352485656,-0.1405253559350967,-0.0226695016026496,0.0124931698665022,0.0116604659706354,-0.9355555772781372,-0.1288888901472091,-0.0111111113801598,0.0077777779661118,0.0077777779661118,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,-0.1729070991277694,-0.1142611131072044,-0.0128548592329025,0.0101043870672583,0.0096214395016431,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-11.859529495239258,-17.2802677154541,-5.420738697052002,-4.845476150512695,2.9770941734313965,0.4040994048118591,-14.303174018859863,-2.4436442852020264,-16849.201171875,563.1864013671875,746.1539916992188,829.20556640625,842.8876342773438,-3.149459137929966e-09,-4.4485637396007855e-10,-8.742728069277561e-11,-1.9883726609659647e-11,-3.177942934848299e-12,780.4691772460938,792.344482421875,797.7836303710938,797.4276123046875,794.8670654296875,-0.0002646486973389,-4.642071507987566e-05,-1.1124710908916312e-05,-3.1909989957057405e-06,-8.110541784844827e-07,-0.0014904994750395,-0.00032042778912,-2.4909069907153025e-05,-5.432084071799181e-05,-5.319484625943005e-05,-3.183032958986587e-06,-5.905185957999493e-07,-8.942410204326734e-06,-2.435461055938504e-06,-2.0473567019507763e-07,1.3581632375717163,0.3165800869464874,0.1397783756256103,0.1083865389227867,0.0681805685162544,1.001663327217102,1.0000650882720947,1.0000184774398804,1.0000289678573608,1.0000338554382324,7.088102194074963e-08,2.2474351268897408e-09,1.8553214520267147e-10,4.901727981843074e-11,1.6013681700122184e-11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,144228.11861369037,0,0,0,0,0,0,0,1,0,0,0,1,0
1865,64.55751458,59.96914593,36.3379429,28.81760561,24.91058906,19.83764544,16.59988465,14.02405108,11.90264993,10.04280665,8.315896172,6.64159004,4.798790387,3.714522444,2.776915742,2.562259463,2.540784743,67,67,1865,EDMONTON INT'L A,ALBERTA,3012205,71123.0,YEG,53.32,-113.58,531900000,-1133500000,723.3,1959,2012,1961,2012,1959,2012,1959.0,2012.0,-1202932.6675593995,653894.5673798986,306.2313232421875,317.02978515625,319.2719116210937,319.9919738769531,324.5914306640625,7.0,-4.067323544632018e-08,8.840378313834663e-07,7.582104331049777e-07,2.308605075995729e-07,3.572775426619046e-07,-2.8326321626082063e-05,1.8044209681988832e-08,2.447412157380313e-07,-8.022105646432465e-09,4.8129823682074864e-08,1.0788116455078125,0.6240637302398682,0.4242403507232666,0.3454251885414123,0.2829016447067261,0.6405869722366333,0.4149430692195892,0.2810156345367431,0.2287059277296066,0.1872625201940536,7.0,7.0,7.0,7.0,7.0,-0.1479191780090332,0.0037935436703264,0.0,-0.0033576146233826,-0.0084758698940277,-0.148888885974884,0.0022222222760319,0.0,-0.0011111111380159,-0.0022222222760319,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,-0.1362827271223068,6.674096948700026e-05,0.0023587001487612,0.0002052941708825,0.0006546547519974,15.0,17.0,17.0,15.0,15.0,15.0,17.0,15.0,-1.0784698724746704,-0.8858410120010376,0.1926288306713104,-0.1132715120911598,0.0710529834032058,0.1291070282459259,-0.8147880434989929,0.2636817991733551,-1781.4024658203125,710.750732421875,717.662109375,711.3072509765625,710.188720703125,2.3025919278912843e-12,-7.496193336203882e-13,-2.0375242020930642e-13,-5.700055363691905e-14,-9.325582705143817e-14,710.500244140625,711.5927124023438,711.40625,711.2864379882812,711.3377075195312,-5.661196701112203e-05,-8.479494226776296e-07,-2.68728058472334e-07,-2.4690473310329253e-07,-2.610179024031823e-07,-1.596866968611721e-05,-1.6783254977781326e-05,7.650289717275882e-07,-0.0001036193280015,-1.7576028767507523e-05,-1.158476493401395e-06,-1.2728665410577378e-07,-7.832039017330318e-08,-6.69930599883628e-08,2.5003761283670656e-09,0.3196886479854584,0.0416287593543529,0.0130200423300266,0.0051318262703716,0.0054021761752665,1.0000810623168943,1.000025987625122,1.0000120401382446,1.0000079870224,1.0000053644180298,3.206102938690946e-09,1.5006990875671145e-12,6.471365869391288e-13,1.14262128946864e-13,1.9578185372817053e-13,0.1,0.8,0.8,0.1,0.1,0.1,0.8,0.1,477168.76250692806,0,0,0,0,0,1,0,0,0,0,0,0,1
8040,92.51735968,83.35733427,50.81583696,42.40391129,35.94516377,28.06171639,22.66820908,18.75948506,15.5557727,12.7828241,10.32473127,7.908777612,5.156311672,3.468009284,1.968600209,1.623626202,1.589103834,182,182,8040,ESTEVAN POINT CS,COLOMBIE-BRITANNIQUE,1032731,71894.0,WEB,49.38,-126.54,492259914,-1263235193,5.8,1993,2021,1994,2021,1993,2021,1997.0,2007.0,-2194325.0880348086,597701.4470133884,239.1220550537109,255.6627655029297,251.3618011474609,245.3773193359375,241.249740600586,6.0,6.30270442343317e-05,1.7692791516310535e-05,3.4458525988156907e-06,1.2485471643230994e-06,7.446887480000441e-07,-1.9320052160765044e-05,8.816478839435149e-06,7.810708098077157e-07,-3.76375162147724e-08,-1.0726392929427676e-07,8.792040824890137,1.5338705778121948,0.6712216734886169,0.4783449470996856,0.3829856514930725,6.093525409698486,1.0240097045898438,0.4447985291481018,0.3167110681533813,0.2533484697341919,6.0,7.0,7.0,7.0,7.0,-0.0060332445427775,0.0446172319352626,0.008791284635663,-0.0098344832658767,-0.0030769521836191,-0.050000000745058,0.0644444450736045,0.0055555556900799,-0.0044444445520639,-0.0011111111380159,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,-0.0045902943238615,0.0287744775414466,0.0055757481604814,-0.0005450761527754,-0.0014803818194195,1.0,18.0,18.0,18.0,18.0,1.0,18.0,18.0,2.594585657119751,5.004739761352539,2.410154104232788,2.1420602798461914,0.0151834739372134,0.204845979809761,5.019923210144043,2.425337553024292,349.105224609375,123.37940216064452,30.21988868713379,6.7730712890625,4.387331962585449,-6.407780528405738e-09,-1.0586246506141817e-12,-6.490990470814362e-12,-1.6528545025706889e-12,-7.143178735145861e-13,13.401932716369627,10.81278133392334,8.40636920928955,8.198432922363281,8.385137557983398,-0.0001016671521938,-5.983366690998082e-08,-1.8837109792002595e-06,-1.3238221754363622e-06,-9.592166634320165e-07,2.5116523829638027e-05,5.123468872625381e-05,9.836609388003126e-05,-0.0002813990286085,0.0001678384433034,-2.9870987418689765e-05,2.999506250489503e-06,1.9498260428463254e-07,2.832060204127629e-07,4.34950322869554e-07,2.3446037769317627,0.1708537936210632,0.038799624890089,0.0251954663544893,0.0169038865715265,1.0055880546569824,1.000157117843628,1.0000300407409668,1.0000152587890625,1.0000097751617432,1.4627228317465324e-08,3.133040771263751e-10,1.5424236540773073e-11,3.3115790925436484e-12,1.4747200856313205e-12,0.9,0.0002,0.0002,0.0002,0.0002,0.9,0.0002,0.0002,14.655264427981356,0,0,0,0,1,0,0,0,0,0,0,1,0
27195,80.00719381,75.03932408,54.09602394,44.42922403,37.7527698,29.83321372,23.39740079,19.06441175,16.00033032,13.12527814,10.34794665,7.783815843,5.220560961,3.53999998,1.893562898,1.502218457,1.462997248,83,83,27195,CAP-CHAT,QUEBEC,705S002,71428.0,WSG,49.11,-66.65,490633000,-663916000,5.0,1996,2021,1996,2021,1996,2021,,,2001143.4960308585,465728.6105190324,293.1112060546875,307.5658874511719,307.6400451660156,306.3957824707031,305.1395263671875,6.0,3.965387804782949e-05,1.0450971785758156e-06,2.349112691035771e-07,-4.661850994125416e-07,-3.673555113437033e-07,2.90151292574592e-05,-2.475189830875024e-06,-4.529523721430451e-06,-5.623795004794374e-06,-5.255169526208192e-06,0.974456787109375,0.3904861211776733,0.6060761213302612,1.0420044660568235,1.386470079421997,0.566039502620697,0.2571740746498108,0.3983297646045685,0.6873614192008972,0.9159271121025084,7.0,7.0,7.0,7.0,7.0,0.6048770546913147,-0.0459063462913036,-0.0578983388841152,-0.0429868921637535,-0.0281375013291835,0.4755555689334869,-0.016666667535901,-0.0333333350718021,-0.0422222204506397,-0.036666665226221,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,0.5098130702972412,-0.0284433588385581,-0.0328633375465869,-0.0237385816872119,-0.0161478277295827,15.0,15.0,15.0,15.0,18.0,15.0,15.0,15.0,0.8179409503936768,-1.4278727769851685,-2.2458138465881348,-0.2452164441347122,-14.556150436401367,-5.976673603057861,-15.984024047851562,-16.801963806152344,13374.9296875,-24.59442710876465,-78.4528579711914,-135.55055236816406,-140.3362579345703,7.28694771190419e-10,-6.265855456016878e-12,-2.183255746329716e-12,5.026130119739625e-12,3.726080641947016e-12,2.9378788471221924,2.136735200881958,4.439822673797607,10.51812744140625,19.19669532775879,1.8376380467088893e-05,-5.995476385578513e-06,-9.293959010392427e-06,-1.0781404853332788e-05,-1.0142983228433876e-05,-9.379454422742128e-05,-0.0001572843175381,-0.000140812859172,0.0025169106665998,0.0001065708274836,2.4864792067091912e-05,4.783452141055022e-07,-6.52069957141066e-07,-1.88685055491078e-06,-2.250930492664338e-06,0.2138590812683105,0.1131975427269935,0.173946276307106,0.1952345520257949,0.1844773143529892,1.0000574588775637,1.0000101327896118,1.000024437904358,1.000072360038757,1.000128149986267,1.910541502780916e-09,3.7040048112002566e-11,8.644460841589208e-11,1.1650164166709942e-10,1.0308388170843228e-10,0.1,0.1,0.1,0.1,0.0002,0.1,0.1,0.1,266.4699423944612,0,0,0,0,1,0,0,0,0,0,0,0,1
32231,46.08807964,43.83150959,30.04224951,22.61620934,19.34798569,15.39315745,12.73393739,10.68278979,8.96173967,7.47204385,6.116479062,4.666495724,2.939552127,1.968261324,1.163459968,0.981366877,0.96315752,117,117,32231,ATMORE AGDM,ALBERTA,3060406,71287.0,XAJ,54.78,-112.83,544654000,-1124930000,574.0,1992,2021,1992,2021,2002,2021,2003.0,2007.0,-1111463.4230193272,793577.6654463926,145.23243713378906,151.34495544433594,156.8527374267578,156.5037078857422,155.21766662597656,6.0,9.43626400840003e-06,9.845364729699211e-06,8.434869869233808e-07,6.083504331400036e-07,3.6320309959592123e-07,-2.762668600553297e-06,2.409432681815815e-06,-1.774370872453801e-07,-5.039645998294873e-07,-6.498418656519789e-07,1.2214500904083252,1.47065532207489,0.7804111838340759,0.493393212556839,0.3583808839321136,0.7611103057861328,0.9769449234008788,0.5175899267196655,0.3268013000488281,0.237171322107315,7.0,7.0,7.0,7.0,7.0,-0.1222584396600723,0.0120117710903286,-0.0045205387286841,-0.0023901839740574,-0.0291992407292127,-0.1400000005960464,0.016666667535901,-0.0033333334140479,-0.0011111111380159,-0.0099999997764825,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,-0.0786328837275505,0.0079693356528878,-0.0010139475343748,-0.0044105965644121,-0.0082146292552351,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0913074016571045,1.4457167387008667,0.3544093668460846,0.8878965377807617,-1.29397451877594,-0.408480167388916,0.1517422199249267,-0.9395651817321776,-3469.73583984375,617.8411254882812,584.4002685546875,574.3052978515625,569.5772094726562,-1.411816219487605e-10,-4.948772294732784e-11,-1.0108020106688877e-12,-9.832644681101457e-13,-6.039656079946665e-13,586.7554321289062,585.6369018554688,585.2875366210938,585.6923217773438,586.5798950195312,-1.4961601664253976e-05,-5.026499366067583e-06,-1.1983611329924315e-06,-1.616279632798978e-06,-1.6628868024781696e-06,-5.667989535140805e-05,-0.000142238321132,-0.0002404447586741,8.831748345983215e-06,-0.0001633330393815,1.1731645344070785e-07,-2.78484117188782e-06,-5.120192554386449e-07,-8.112887144307024e-07,-9.952991604222916e-07,0.6985061764717102,0.1565421372652053,0.0335924699902534,0.0300507955253124,0.0286631509661674,1.0000972747802734,1.0001444816589355,1.0000406503677368,1.000016212463379,1.0000085830688477,3.1300867453509795e-10,1.2228255907853478e-10,2.1478708568667404e-12,2.98262413031547e-12,2.897192902251433e-12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,636931.6483478424,0,0,0,0,1,0,0,0,0,0,0,0,1
6819,78.06379605,72.19260082,46.22381339,36.12512157,30.5152046,24.34074434,20.65948245,18.06071886,15.86485456,13.82645346,11.79783771,9.548432916,6.590764788,4.522877212,2.468697119,1.979135143,1.930072475,163,163,6819,LANGARA ISLAND RCS,COLOMBIE-BRITANNIQUE,1054503,71903.0,WJU,54.26,-133.06,541519397,-1330330557,46.9,1992,2021,1994,2021,1992,2021,1992.0,2007.0,-2295017.5146214264,1287793.249631427,187.0435333251953,11.135798454284668,9.56229305267334,4.826813697814941,0.6460718512535095,6.0,2.8479900038291817e-07,1.3455780390358996e-05,7.093527528923005e-06,4.568337772070663e-06,3.138790361845168e-06,-3.163282599416561e-06,-2.1107402062625624e-05,-4.69625047117006e-06,-1.183920971925545e-06,1.10996538182917e-07,0.0063146804459393,1.973129153251648,1.7215572595596311,1.2957570552825928,0.9480791687965392,0.0093166064471006,1.2963368892669678,1.1400378942489624,0.8581854104995728,0.627776563167572,7.0,7.0,7.0,7.0,7.0,0.0,-0.0790592357516288,-0.018511701375246,-0.0072717415168881,0.0,-0.0011111111380159,-0.1466666609048843,-0.0299999993294477,-0.0088888891041278,0.0,0.0,44.44444274902344,44.44444274902344,44.44444274902344,44.44444274902344,-0.969452738761902,-0.0591685436666011,-0.0141323888674378,-0.0048750396817922,0.0004700571880675,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,-6.526793003082275,-14.407974243164062,-7.881181240081787,-4.40965461730957,-4.036728382110596,-3.088752508163452,-18.4447021484375,-11.917909622192385,-10.358821868896484,-249.11410522460932,-95.91677856445312,-23.781051635742188,12.935036659240724,-1.8829098436673464e-12,-7.490911779761689e-10,-1.1694409329798816e-10,-3.168681289578146e-11,-9.155214780731669e-12,8.711468399269506e-05,6.587756633758545,14.473602294921877,17.566604614257812,18.48757743835449,-6.611363914998947e-06,-5.567058542510495e-05,-1.6486028471263126e-05,-6.9361799432954285e-06,-2.916797257057624e-06,-0.0007273193914443,-0.0004550395533442,-0.0002641085011418,-0.0309952963143587,-0.0020146330352872,-5.040004452894209e-06,-4.557788270176388e-05,-1.447082104277797e-05,-6.815400865889387e-06,-2.893717919505434e-06,2.877638578414917,0.8956505060195923,0.2852579057216644,0.1224724426865577,0.0493416413664817,1.0,1.000261306762695,1.0001978874206543,1.0001120567321775,1.000059962272644,4.3791248405256056e-11,3.282573990404103e-09,3.2228969493175436e-10,6.900527371733745e-11,1.836427884760461e-11,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,331.004764811778,0,0,0,0,1,0,0,0,0,0,0,0,1
10943,93.08415609,86.82881014,62.95097382,53.90791962,47.61638822,39.43929503,33.18862955,28.07460519,23.27668251,19.2293999,15.39323156,11.34601606,7.136063266,4.682180977,2.333246834,1.77465358,1.71867541,47,47,10943,RACE ROCKS,COLOMBIE-BRITANNIQUE,1016640,71778.0,WQK,48.3,-123.53,481752743,-1233153186,7.4,1994,2021,1994,2021,1995,2021,,,-2052093.8525728213,390149.1944417037,-1.0,175.56967163085938,168.72044372558594,163.4408721923828,161.90150451660156,8.0,0.0,2.703828272387908e-09,1.3609833615646494e-07,3.519188567224774e-07,3.759467972486165e-07,-0.0,-6.055976342622671e-08,-5.194067966840521e-07,-8.106733275781153e-07,-7.799488344062411e-07,0.0,0.00042805459816,0.0423554033041,0.1359861642122268,0.1917818784713745,0.0,6.260245572775602e-05,0.0276489276438951,0.0895979925990104,0.1266631484031677,-128.0,7.0,7.0,7.0,7.0,0.0,0.0,-0.0476731285452842,-0.0605998151004314,-0.0427752695977687,0.0,0.0,-0.0022222222760319,-0.0077777779661118,-0.0077777779661118,0.0,0.0,44.44444274902344,44.44444274902344,44.44444274902344,0.0,-0.8331109285354614,-0.0732040852308273,-0.0308043211698532,-0.0210371259599924,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,-0.0003953992854803,-0.1744518131017685,-0.1740564107894897,-0.0003953992854803,-2.0126192569732666,-0.8345109224319458,-2.1870710849761963,-2.186675548553467,-0.0,-0.0085818106308579,-7.266669750213623,-20.1673526763916,-18.46853256225586,0.0,-3.3479710453121193e-16,-1.599035709615518e-13,-6.944293230726206e-13,-7.277745571986074e-13,0.0,4.3058716983068734e-05,0.1631682068109512,0.988191783428192,2.15743374824524,-0.0,-1.2382335512484133e-07,-1.1749119721571333e-06,-1.97326539819187e-06,-1.9358444660610985e-06,-0.0019445592770352,-0.0007544837426394,-0.000538466963917,0.0,-0.1096159964799881,0.0,-1.1976851510553388e-07,-9.38375933401403e-07,-1.1798460946010891e-06,-1.1903819086001022e-06,0.0,0.0045483540743589,0.0241168513894081,0.035093892365694,0.0342212989926338,1.0,1.0,1.0000001192092896,1.0000011920928955,1.0000025033950806,0.0,1.5339536281813726e-14,1.3989412926684874e-12,4.017640387043997e-12,3.888861455081383e-12,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,138.97416445833545,0,0,0,0,0,0,1,0,0,1,0,0,0
